43 	 69 	 125 	 108 	 68 	 115 	 102 	 28 	 76 	 100000001 	 48 	 109 	 31 	 30 	 62 	 69 	 65 	 132 	 127 	 137 	 147 	 166 	 141 	 101 	 81 	 
84 	 110 	 166 	 149 	 109 	 156 	 143 	 69 	 89 	 42 	 100000001 	 62 	 72 	 71 	 103 	 110 	 106 	 85 	 80 	 97 	 145 	 164 	 176 	 142 	 122 	 
205 	 231 	 287 	 270 	 217 	 256 	 238 	 163 	 126 	 163 	 124 	 100000001 	 193 	 192 	 224 	 231 	 227 	 145 	 140 	 157 	 185 	 166 	 216 	 250 	 243 	 
39 	 65 	 121 	 104 	 89 	 136 	 123 	 58 	 106 	 31 	 78 	 88 	 100000001 	 26 	 32 	 39 	 48 	 111 	 106 	 123 	 143 	 162 	 137 	 97 	 77 	 
14 	 40 	 96 	 79 	 88 	 135 	 122 	 57 	 105 	 30 	 77 	 113 	 26 	 100000001 	 33 	 40 	 36 	 117 	 131 	 108 	 118 	 137 	 112 	 72 	 52 	 
39 	 49 	 105 	 88 	 120 	 167 	 154 	 89 	 137 	 62 	 109 	 119 	 32 	 33 	 100000001 	 8 	 17 	 124 	 137 	 115 	 125 	 144 	 119 	 79 	 59 	 
32 	 42 	 98 	 81 	 116 	 163 	 150 	 85 	 133 	 58 	 105 	 115 	 28 	 29 	 8 	 100000001 	 10 	 117 	 133 	 108 	 118 	 137 	 112 	 72 	 52 	 
23 	 33 	 89 	 72 	 123 	 170 	 157 	 92 	 140 	 65 	 112 	 124 	 37 	 36 	 17 	 10 	 100000001 	 108 	 142 	 99 	 109 	 128 	 103 	 63 	 43 	 
109 	 135 	 191 	 174 	 134 	 181 	 168 	 94 	 114 	 67 	 86 	 61 	 97 	 96 	 128 	 135 	 131 	 100000001 	 47 	 64 	 117 	 136 	 148 	 167 	 147 	 
128 	 154 	 210 	 193 	 153 	 200 	 187 	 113 	 133 	 86 	 105 	 80 	 116 	 115 	 147 	 154 	 150 	 20 	 100000001 	 18 	 71 	 90 	 102 	 136 	 149 	 
154 	 180 	 236 	 219 	 179 	 226 	 213 	 139 	 159 	 112 	 131 	 106 	 142 	 141 	 173 	 180 	 176 	 46 	 58 	 100000001 	 54 	 73 	 85 	 119 	 132 	 
180 	 166 	 200 	 205 	 244 	 291 	 278 	 204 	 224 	 177 	 196 	 166 	 207 	 193 	 200 	 193 	 184 	 111 	 113 	 83 	 100000001 	 20 	 32 	 66 	 79 	 
213 	 206 	 240 	 245 	 238 	 285 	 272 	 198 	 218 	 171 	 190 	 147 	 201 	 200 	 232 	 233 	 224 	 105 	 94 	 64 	 41 	 100000001 	 72 	 106 	 119 	 
149 	 135 	 169 	 174 	 213 	 260 	 247 	 173 	 193 	 146 	 165 	 140 	 176 	 162 	 169 	 162 	 153 	 80 	 126 	 71 	 37 	 56 	 100000001 	 35 	 48 	 
154 	 147 	 181 	 186 	 179 	 226 	 213 	 139 	 159 	 112 	 131 	 106 	 142 	 141 	 173 	 174 	 165 	 46 	 92 	 37 	 47 	 66 	 78 	 100000001 	 60 	 
174 	 167 	 201 	 206 	 199 	 246 	 233 	 159 	 179 	 132 	 151 	 126 	 162 	 161 	 193 	 194 	 185 	 66 	 112 	 57 	 67 	 86 	 98 	 21 	 100000001 	 
